,nu_e,nu_mu,nu_tau
187283708301755.22,0.004338902542228808,0.004337751577051697,0.004338108952813789
189452351435659.16,0.0037813450984539553,0.0037738407929228195,0.0037759216134028574
191646106273538.9,0.0032700994193820385,0.003257817684716358,0.0032611938377248477
193865263595220.56,0.002803315212500172,0.0027876752773154717,0.002791961164982219
196110117547604.97,0.0023791911946273356,0.002361455530083268,0.0023663080999558567
198380965683650.3,0.0019959721996101586,0.001977246555172134,0.001982365302342362
200678109001819.0,0.0016519462267468375,0.0016331798321162732,0.0016383067573080938
203001851985968.88,0.0013454414168551248,0.0013274274159877993,0.0013323469217009932
205352502645714.6,0.0010748229418992034,0.0010581991369459024,0.0010627378404800768
207730372557255.88,0.0008384897942356727,0.0008237397910393599,0.0008277662294297347
210135776904674.7,0.0006348714609074299,0.0006223263232695891,0.0006257505208755441
212569034521710.97,0.00046242446963980503,0.00045226500713930643,0.00045503787177768074
215030467934025.44,0.0003196287949124286,0.000311888628358549,0.00031400113653474505
217520403401952.44,0.00020498411705632968,0.00019955368596252435,0.00020103581211675027
220039170963739.53,0.00011700594591600826,0.00011363763893167796,0.00011455697898603801
222587104479300.53,5.422184030285471e-05,5.2536365125430866e-05,5.299642212682085e-05
225164541674461.34,1.5177455540510184e-05,1.4669039645048076e-05,1.4807827984426497e-05
227771824185732.2,5.8173761685099566e-08,5.613004362052113e-08,5.668803854917579e-08
230409297605584.94,2.3818207808232265e-06,2.2890688577581697e-06,2.314384383765885e-06
233077311528263.62,2.572759274618294e-05,2.467507816448647e-05,2.496240705285237e-05
235776219596125.7,6.692711888381445e-05,6.403949777395135e-05,6.48278838956406e-05
238506379546510.28,0.0001244851249536738,0.00011883561427241405,0.00012037820653348135
241268153259163.53,0.00019688827474311917,0.00018752139699416818,0.00019007923989775483
244061906804197.62,0.0002826005805888637,0.0002685572944076388,0.0002723924571005512
246888010490620.9,0.0003800620088649824,0.0003604072011119964,0.00036577525227437895
249746838915414.84,0.00048768815660113176,0.0004615399360991184,0.00046868191825690246
252638771013189.56,0.0006038717500707451,0.0005704316486768793,0.0005795657980725859
255564190106414.22,0.0007269864390460645,0.0006855693134650547,0.000696882858236487
258523483956218.88,0.0008553932120078312,0.0008054553861949775,0.0008190968259402066
261517044813799.97,0.00098744959719312,0.0009286136453736952,0.0009446859538847912
264545269472404.6,0.0011215215922707757,0.0010535961778058286,0.001072151366339897
267608559319933.3,0.0012559980363371585,0.0011789914119289505,0.001200026837354561
270707320392136.3,0.001389306898300386,0.0013034330213198587,0.0013268897266393621
273841963426436.12,0.0015199327925034002,0.0014256094795707856,0.0014513727238181255
277012903916372.72,0.0016464349177507877,0.0015442739956395659,0.00157217598260527
280220562166674.53,0.0017674645742211488,0.001658254513718009,0.0016880791827049632
283465363348967.06,0.0018817814677622405,0.0017664634608777628,0.0017979530723035383
286747737558131.3,0.0019882681067759354,0.0018679069197596546,0.0019007700665217653
290068119869315.6,0.0020859417343197877,0.001961692912361901,0.00199561352178235
293426950395596.44,0.0021739634122031845,0.002047038522297486,0.0020816853841817405
296824674346324.3,0.0022516440336371136,0.0021232756127660523,0.0021583119756417124
300261742086126.1,0.002318447217732078,0.002189854969926649,0.002224947782686552
303738609194610.44,0.002373989162852078,0.0022463487379339488,0.00228117717300428
307255736526745.2,0.0024180356600315947,0.0022924510823836277,0.0023267140499127225
310813590273947.3,0.0024504965560590885,0.002327977079677053,0.0023613995228802327
314412642025879.94,0.0024714180136329277,0.0023528598831966813,0.0023851977265167855
318053368832951.7,0.002480972951157914,0.00236714626815224,0.0023981899667868917
321736253269560.06,0.002479450058151824,0.0023709907009422247,0.0024005674085500034
325461783498045.4,0.0024672417768719923,0.002364648113572203,0.0023926225420712
329230453333406.56,0.00244483162177694,0.0023484655899449606,0.002374739679902503
333042762308747.0,0.0024127811701760084,0.002322873175851223,0.00234738472863198
336899215741490.6,0.0023717170305163925,0.0022883740441282064,0.0023110944869019845
340800324800365.5,0.0023223180598978778,0.002245534254125707,0.002266465717183664
344746606573149.1,0.002265303021330876,0.0021949722855005146,0.0022141441736920594
348738584135218.75,0.0022014188948004,0.002137348597192345,0.0021548138268823324
352776786618873.44,0.002131429940936482,0.0020733553470371193,0.0020891864096288953
356861749283481.3,0.002056107650699289,0.002003706477896093,0.0020179914709854765
360994013586417.44,0.0019762216115268567,0.0019291282627014726,0.0019419670128425497
365174127254837.7,0.0018925313662041358,0.0018503504735460467,0.001861850850322427
369402644358282.6,0.0018057792308071936,0.0017680982059694649,0.0017783727093386831
373680125382115.56,0.0017166841002089277,0.001683084472931337,0.001692247152417521
378007137301811.6,0.0016259361934078916,0.001596003585863057,0.0016041673324726905
382384253658112.25,0.0015341926932690866,0.0015075253390341658,0.001514799574051956
386812054633052.5,0.001442074245786113,0.0014182900228323415,0.0014247787912874336
391291127126852.4,0.0013501622502108364,0.00132890424242153,0.0013347047068284898
395822064835722.6,0.0012589968733502032,0.0012399375130682346,0.0012451388328058861
400405468330545.56,0.001169075727413027,0.001151919603891291,0.001156602176872805
405041945136493.06,0.0010808531450952896,0.0010653385874051485,0.0010695736243397987
409732109813542.2,0.0009947399838938851,0.0009806395428497284,0.0009844889401217248
414476584037938.9,0.0009111038957966118,0.0008982238597620761,0.0009017403342155865
419275996684605.94,0.000830270002286193,0.0008184490868855976,0.0008216765344575937
424130983910487.7,0.0007525219185785047,0.0007416292710422354,0.0007446033110363421
429042189238885.7,0.0006781030752086472,0.000668035730990081,0.0006707843986567749
434010263644743.1,0.0006072182902538862,0.0005978982134793804,0.0006004427652409054
